"Reservoir","Site","DateTime","Depth_m","Rep","TN_ugL","TP_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","DIC_mgL","DC_mgL","DN_mgL","Flag_DateTime","Flag_TN","Flag_TP","Flag_NH4","Flag_NO3NO2","Flag_SRP","Flag_DOC","Flag_DIC","Flag_DC","Flag_DN"
"FCR",50,"2016-10-14 12:00:00",1.6,1,252,29.9,5,6,3,2.9,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2016-10-14 12:00:00",3.8,1,237,25.2,3,4,5,3.6,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2016-10-14 12:00:00",5,1,181.4,28,9,4,3,2.7,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2016-10-14 12:00:00",6.2,1,231,25.8,9,6,6,3.2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2016-10-14 12:00:00",8,1,232,26.2,14,5,4,2.8,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2016-10-14 12:00:00",9,1,234.4,24.5,16,5,3,2.9,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2016-11-04 12:00:00",0.1,1,183.4,25.6,4,4,5,2.4,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2016-11-04 12:00:00",1.6,1,208,25.3,3,2,3,2.5,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2016-11-04 12:00:00",3.8,1,211,20.8,5,4,8,2.6,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2016-11-04 12:00:00",5,1,182.4,23.8,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2016-11-04 12:00:00",6.2,1,198,18.8,5,4,6,2.7,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2016-11-04 12:00:00",8,1,203,22.5,10,3,4,2.6,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2016-11-04 12:00:00",9,1,238,25.4,9,3,6,2.6,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2016-12-02 12:00:00",0.1,1,167.4,21.4,4,3,10,2.6,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2016-12-02 12:00:00",0.1,1,171,17.3,7,31,6,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2016-12-02 12:00:00",1.6,1,189,22.3,5,3,5,2.6,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2016-12-02 12:00:00",3.8,1,192.6,23.4,4,5,4,2.6,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2016-12-02 12:00:00",5,1,180.4,19.7,4,5,6,2.6,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2016-12-02 12:00:00",6.2,1,192,20.4,4,4,6,2.4,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2016-12-02 12:00:00",8,1,189,20.4,3,3,5,2.4,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2016-12-02 12:00:00",9,1,162.4,17.1,4,3,5,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-02-06 12:00:00",0.1,1,140,19.7,8,5,4,1.9,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2017-02-06 12:00:00",0.1,1,103,13.2,5,34,10,1.1,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-02-06 12:00:00",1.6,1,158.6,18,9,5,3,2.2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-02-06 12:00:00",3.8,1,153.6,19.8,9,7,5,2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-02-06 12:00:00",5,1,120,18.6,4,4,4,2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-02-06 12:00:00",6.2,1,119,19.6,8,3,5,1.8,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-02-06 12:00:00",8,1,121,19.9,4,2,2,1.9,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-02-06 12:00:00",9,1,129,21.1,4,3,7,1.7,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-02-27 12:00:00",0.1,1,140,18.2,13,4,7,1.9,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2017-02-27 12:00:00",0.1,1,129,17.4,7,110,10,1.2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-02-27 12:00:00",1.6,1,123,21.9,17,5,9,3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-02-27 12:00:00",3.8,1,139,25.5,6,3,5,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-02-27 12:00:00",5,1,149,17,5,3,4,1.9,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-02-27 12:00:00",6.2,1,122,19.3,6,3,5,2.2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-02-27 12:00:00",8,1,128,21,3,3,6,1.8,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-02-27 12:00:00",9,1,127,18.3,5,4,4,2.2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-03-13 12:00:00",0.1,1,154,18.8,11,4,5,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2017-03-13 12:00:00",0.1,1,175,20.6,5,108,12,1.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-03-13 12:00:00",1.6,1,135,17.2,5,4,6,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-03-13 12:00:00",3.8,1,194.6,23.2,4,4,5,1.9,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-03-13 12:00:00",5,1,135,21.9,5,3,3,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-03-13 12:00:00",6.2,1,146,21.9,7,7,5,2.2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-03-13 12:00:00",8,1,141,22.6,7,2,5,2.2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-03-13 12:00:00",9,1,135,17,5,3,4,2.2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-03-27 12:00:00",0.1,1,135,21.2,18,3,16,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2017-03-27 12:00:00",0.1,1,169,22.9,13,97,15,1.5,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-03-27 12:00:00",1.6,1,92,17.1,12,3,16,2.2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-03-27 12:00:00",3.8,1,142,18.7,11,1,12,2.2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-03-27 12:00:00",5,1,137,21.2,12,2,10,2.1,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-03-27 12:00:00",6.2,1,140,19.1,14,2,9,2.1,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-03-27 12:00:00",8,1,133,17.1,12,3,11,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-03-27 12:00:00",9,1,177.6,20.4,12,1,8,2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-04-10 12:00:00",0.1,1,127,21.4,7,12,10,2.4,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2017-04-10 12:00:00",0.1,1,138,22.1,6,83,18,1.5,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-04-10 12:00:00",1.6,1,157,19.7,6,1,11,2.5,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-04-10 12:00:00",3.8,1,127,25.3,11,3,8,2.6,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-04-10 12:00:00",5,1,133,19.6,7,2,11,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-04-10 12:00:00",6.2,1,142,17.5,8,5,10,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-04-10 12:00:00",8,1,129,19.9,10,5,10,2.4,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-04-10 12:00:00",9,1,158,22.3,5,2,9,2.2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-04-17 12:00:00",0.1,1,97.7,17.3,7,3,10,3.2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2017-04-17 12:00:00",0.1,1,164,23.6,8,94,21,1.7,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-04-17 12:00:00",1.6,1,193.6,20.8,6,2,12,2.5,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-04-17 12:00:00",3.8,1,138,17.8,5,3,11,2.5,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-04-17 12:00:00",5,1,159,21.1,6,19,10,2.4,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-04-17 12:00:00",6.2,1,131,25.3,8,3,12,2.6,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-04-17 12:00:00",8,1,138,18.5,7,4,13,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-04-17 12:00:00",9,1,136,17.1,6,3,10,2.2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-04-24 12:00:00",0.1,1,139,19.4,14,1,7,2.2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2017-04-24 12:00:00",0.1,1,124,10.9,6,34,11,3.7,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-04-24 12:00:00",1.6,1,143,18.3,14,3,9,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-04-24 12:00:00",3.8,1,90.5,14.6,18,2,9,2.4,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-04-24 12:00:00",5,1,141,23.7,18,1,9,2.4,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-04-24 12:00:00",6.2,1,118,21.6,11,0,8,2.1,NA,NA,NA,1,0,0,0,3,0,0,NA,NA,NA
"FCR",50,"2017-04-24 12:00:00",8,1,101,11.7,19,2,8,2.1,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-04-24 12:00:00",9,1,146,24.3,12,3,9,2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-01 12:00:00",0.1,1,173.9,29.1,14,5,8,2.9,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",100,"2017-05-01 12:00:00",0.1,1,208,27.4,12,22,12,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",20,"2017-05-01 12:00:00",0.1,1,171.6,23,7,1,6,2.4,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-05 12:00:00",0.1,1,149,16.8,6,3,9,2.4,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-05 12:00:00",1.6,1,160,22.4,6,2,7,2.8,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-05 12:00:00",3.8,1,96.9,10.1,14,6,10,2.7,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-05 12:00:00",5,1,199,30.3,6,2,5,2.5,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-05 12:00:00",6.2,1,220,27.3,6,3,8,2.4,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-05 12:00:00",8,1,233,32,23,8,11,2.2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-05 12:00:00",9,1,237,29,6,2,5,2.2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-08 12:00:00",0.1,1,170.8,27.2,10,2,10,2.7,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-08 12:00:00",0.1,1,215.6,27.2,10,2,10,2.7,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",100,"2017-05-08 12:00:00",0.1,1,228.3,28,5,15,9,2.2,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",20,"2017-05-08 12:00:00",0.1,1,170.8,27.2,5,3,10,2.7,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",20,"2017-05-08 12:00:00",0.1,1,215.6,27.2,5,3,10,2.7,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-08 12:00:00",1.6,1,199.8,33.3,7,1,7,2.8,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-08 12:00:00",3.8,1,183.1,11.2,7,4,11,2.6,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-08 12:00:00",5,1,183,26,16,4,6,3.7,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-08 12:00:00",6.2,1,191,24.2,11,4,7,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-08 12:00:00",8,1,242.6,30.8,18,7,6,2.1,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-08 12:00:00",9,1,243.6,12.8,14,5,2,2.5,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-15 12:00:00",0.1,1,218,26.9,5,3,6,2.6,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",100,"2017-05-15 12:00:00",0.1,1,187,24,6,17,6,2.4,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",20,"2017-05-15 12:00:00",0.1,1,179,20.7,6,2,5,2.7,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-15 12:00:00",1.6,1,206.1,22.8,5,4,5,2.7,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-15 12:00:00",3.8,1,180.4,24.3,5,5,12,2.3,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-15 12:00:00",5,1,185.7,22.3,12,6,7,2.2,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-15 12:00:00",6.2,1,198.2,27.2,10,5,8,2.8,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-15 12:00:00",8,1,172,22.2,15,9,6,2.5,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-15 12:00:00",9,1,226,25,17,9,2,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-22 12:00:00",0.1,1,184,22,6,1,9,2.1,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2017-05-22 12:00:00",0.1,1,325,33.8,7,32,13,1.9,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",20,"2017-05-22 12:00:00",0.1,1,194.9,15.1,6,2,4,2.2,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-22 12:00:00",1.6,1,179,23.7,6,2,8,2.1,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-22 12:00:00",3.8,1,233.1,22.4,7,1,4,2.5,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-22 12:00:00",5,1,229.1,25.2,15,4,3,2.3,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-22 12:00:00",6.2,1,184,23.7,15,4,11,2.1,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-22 12:00:00",8,1,211.4,10.2,9,3,9,2.3,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-22 12:00:00",9,1,243.4,31.3,14,4,7,2.2,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-29 12:00:00",0.1,1,174.9,11,15,2,6,2.4,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",100,"2017-05-29 12:00:00",0.1,1,210.1,28.3,10,21,11,2.4,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",20,"2017-05-29 12:00:00",0.1,1,169,23.3,8,2,7,2.1,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-29 12:00:00",1.6,1,166,22.4,9,3,8,2.2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-29 12:00:00",3.8,1,241,28.6,6,2,9,2.4,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-29 12:00:00",5,1,216,21.4,49,9,6,2.1,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-29 12:00:00",6.2,1,203,20.2,46,10,6,2.5,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-29 12:00:00",8,1,224.3,9,49,10,5,3.7,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-29 12:00:00",9,1,216,8.7,52,9,8,2.2,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-30 12:00:00",0.1,1,164.1,12.8,7,2,9,2.7,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-30 12:00:00",1.6,1,216.4,28.8,6,2,9,2.2,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-30 12:00:00",3.8,1,186.4,26.3,5,3,4,2.6,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-30 12:00:00",5,1,166,21.2,10,4,10,2.4,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-30 12:00:00",6.2,1,186.7,9.6,12,3,9,2.4,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-30 12:00:00",8,1,233.5,9.1,46,10,9,2.3,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-05-30 12:00:00",9,1,223.3,7.5,51,10,8,2.2,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-01 12:00:00",0.1,1,180.2,24.1,10,3,7,2.8,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",20,"2017-06-01 12:00:00",0.1,1,227.5,23.3,9,3,6,2.2,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-01 12:00:00",1.6,1,174.9,8.2,5,3,6,2.4,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-01 12:00:00",3.8,1,173,21.5,11,2,4,2.4,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-01 12:00:00",5,1,247.4,19,1,4,5,2.6,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-01 12:00:00",6.2,1,190.4,13.7,11,4,4,2.2,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-01 12:00:00",8,1,252.2,23.9,50,12,6,2.1,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-01 12:00:00",9,1,203.8,19.9,20,5,7,2.2,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-05 12:00:00",0.1,1,169.2,20.4,19,7,8,2.7,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",100,"2017-06-05 12:00:00",0.1,1,355.5,32.9,12,25,10,2.9,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",20,"2017-06-05 12:00:00",0.1,1,176,22.6,8,3,5,2.2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-05 12:00:00",1.6,1,160.6,25.8,22,5,8,2.9,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-05 12:00:00",3.8,1,152,19.7,21,3,7,2.7,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-05 12:00:00",5,1,167.7,19.6,21,3,4,3.7,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-05 12:00:00",6.2,1,194.3,21,44,12,5,2.4,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-05 12:00:00",8,1,237.2,18.2,52,15,5,2.3,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-05 12:00:00",9,1,247,21.8,66,17,6,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-12 12:00:00",0.1,1,150,18.6,16,6,8,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2017-06-12 12:00:00",0.1,1,251.4,31.6,11,72,11,2.2,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",20,"2017-06-12 12:00:00",0.1,1,162,19.1,7,3,7,2.1,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-12 12:00:00",1.6,1,144,16.5,14,4,8,2.4,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-12 12:00:00",3.8,1,167,18.5,11,3,4,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-12 12:00:00",5,1,184,7.7,11,4,5,2.5,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-12 12:00:00",6.2,1,190,19.6,28,9,5,2.3,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-12 12:00:00",8,1,237.9,31.9,40,17,8,2.4,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-12 12:00:00",9,1,252,24.5,54,19,3,2.2,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-12 12:00:00",9,1,252,24.5,54,19,3,2.5,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-19 12:00:00",0.1,1,187.6,10.7,6,3,7,2.5,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",100,"2017-06-19 12:00:00",0.1,1,334,36.4,6,57,9,2.7,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",20,"2017-06-19 12:00:00",0.1,1,225.9,19.4,8,3,7,2.6,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-19 12:00:00",1.6,1,188.6,10.8,11,3,8,2.7,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-19 12:00:00",3.8,1,193.1,8.7,17,4,7,2.7,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-19 12:00:00",5,1,169.2,23,7,3,6,2.5,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-19 12:00:00",6.2,1,200.4,7.9,22,15,6,2.6,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-19 12:00:00",8,1,187.2,26.6,10,4,7,2.5,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-19 12:00:00",9,1,224,22.9,26,16,5,2.8,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-26 12:00:00",0.1,1,206.9,19.3,12,2,8,2.8,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",100,"2017-06-26 12:00:00",0.1,1,348.8,27.5,9,205,12,1.3,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",20,"2017-06-26 12:00:00",0.1,1,226,21.9,9,2,6,2.8,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-26 12:00:00",1.6,1,207.7,5.1,9,3,9,3.2,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-26 12:00:00",3.8,1,186.7,2.9,9,3,5,2.5,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-26 12:00:00",5,1,212.4,27.5,7,4,4,2.7,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-26 12:00:00",6.2,1,203,19.6,15,5,6,2.5,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-26 12:00:00",8,1,224,18.6,42,17,6,2.5,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-06-26 12:00:00",9,1,257.8,28.6,45,18,6,NA,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-07-05 12:00:00",0.1,1,237.6,13.1,7,4,15,3.9,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2017-07-05 12:00:00",0.1,1,269,32,7,123,18,1.7,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",20,"2017-07-05 12:00:00",0.1,1,286.4,14.2,16,2,6,2.8,NA,NA,NA,1,6,6,0,0,0,0,NA,NA,NA
"FCR",50,"2017-07-05 12:00:00",1.6,1,256.6,15.8,8,4,15,3.6,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-07-05 12:00:00",3.8,1,216.6,15.3,12,2,12,3.1,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-07-05 12:00:00",5,1,182.6,11.5,22,6,10,2.8,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-07-05 12:00:00",6.2,1,277.6,19.5,64,20,10,2.7,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA
